"BirdMeat_DismantleActions[0].ActionName","食用","食用"
"Cod_Nc_ParkingLot_Vehicle_Type[6]_CardInteractions[3].ActionName__T-gAXU5Mn3qchMZHs3/x3zBDZmlaE="," Demolition","强拆"
"Cod_Nc_ParkingLot_Vehicle_Type[6]_CardInteractions[3].ActionName__T-GFfwKEZcLRpnSAq/O6YJq877NQc="," Draw","汲取"
"Cod_Nc_ParkingLot_Vehicle_Type[6]_CardInteractions[3].ActionName__T-JfVe9ZcrjfjKM7EvUw5NHEbVwYw="," Disassembly","拆卸"
"Cod_Nc_ParkingLot_Vehicle_Type[6]_CardInteractions[4].ActionName"," Hammer","锤击"
"Cod_Nc_ParkingLot_Vehicle_Type[6]_DismantleActions[0].ActionName",,
"Cod_Nc_ParkingLot_Vehicle_Type[6]_DismantleActions[0].ActionName__T-Knnyu4nK3ay+C1UqAj8h6ywSdZ0="," plunder","搜刮"
"Cod_Nc_ParkingLot_Vehicle_Type[6]_DismantleActions[0].ActionName__T-WryOlWkBrLtK9/P8jeIa1GCIb0U="," Check the fuel tank","检查油箱"
"Cod_Nc_ParkingLot_Vehicle_Type[6]_FailMessage",,
"Cod_Nc_ParkingLot_Vehicle_Type[6]_FailMessage__T-4hMzZwkU3mOq5Ho72ZS8+9CQIFY="," There is no stock left that has yet to be broken into to open the car or there is no usable equipment.","尚未破拆以打开汽车或无可用装置剩余存量。"
"Cod_Nc_ParkingLot_Vehicle_Type[6]_FailMessage__T-DTt4a1Ro1C9Fi/99nfxqofiaFyM="," The fuel tank has been checked.","油箱已检查过了。"
"Cod_Nc_ParkingLot_Vehicle_Type[6]_FailMessage__T-s1dpjO3z3JFWStxkU0/vRUmMhuA="," The fuel tank has not been checked or there is no fuel left.","尚未检查油箱或暂无余量。"
"Cod_Nc_ParkingLot_Vehicle_Type[6]_FailMessage__T-w+6OAn87gtLg3rNaS3LW2xqaBmc="," The car doors and trunk are tightly closed or there is no lootable items.","车门与后备箱关的很紧或已无可搜刮物资。"
"Cod_Nc_ParkingLot_Vehicle_Type[7]_CardDescription"," A medium to large truck. \n\n The chains on the rear carriage were badly corroded.","一辆中大型货车。\n\n后运车厢处的锁链已严重锈蚀。"
"Cod_Nc_ParkingLot_Vehicle_Type[7]_CardInteractions[0].ActionName"," Cutting","切割"
"Cod_Nc_ParkingLot_Vehicle_Type[7]_CardInteractions[1].ActionName",,
"Cod_Nc_ParkingLot_Vehicle_Type[7]_CardInteractions[1].ActionName__T-Sl5AGLYKj4yUc2DQLpZgQs0Kobo="," Picking the Lock","撬锁"
"Cod_Nc_ParkingLot_Vehicle_Type[7]_CardInteractions[1].ActionName__T-SPq1MRFHtEVB53ENvgwwwdxBO4M="," Cutting","切割"
"Cod_Nc_ParkingLot_Vehicle_Type[7]_CardInteractions[1].RequiredReceivingDurabilities.FailMessage"," The lock has been opened","锁已经被打开了"
"Cod_Nc_ParkingLot_Vehicle_Type[7]_CardInteractions[2].ActionName"," Demolition","强拆"
"Cod_Nc_ParkingLot_Vehicle_Type[7]_CardInteractions[3].ActionName",,
"Cod_Nc_ParkingLot_Vehicle_Type[7]_CardInteractions[3].ActionName__T-gAXU5Mn3qchMZHs3/x3zBDZmlaE="," Demolition","强拆"
"Cod_Nc_ParkingLot_Vehicle_Type[7]_CardInteractions[3].ActionName__T-GFfwKEZcLRpnSAq/O6YJq877NQc="," Draw","汲取"
"Cod_Nc_ParkingLot_Vehicle_Type[7]_CardInteractions[3].ActionName__T-JfVe9ZcrjfjKM7EvUw5NHEbVwYw="," Disassembly","拆卸"
"Cod_Nc_ParkingLot_Vehicle_Type[7]_CardInteractions[4].ActionName"," Hammer","锤击"
"Cod_Nc_ParkingLot_Vehicle_Type[7]_DismantleActions[0].ActionName",,
"Cod_Nc_ParkingLot_Vehicle_Type[7]_DismantleActions[0].ActionName__T-Knnyu4nK3ay+C1UqAj8h6ywSdZ0="," plunder","搜刮"
"Cod_Nc_ParkingLot_Vehicle_Type[7]_DismantleActions[0].ActionName__T-WryOlWkBrLtK9/P8jeIa1GCIb0U="," Check the fuel tank","检查油箱"
"Cod_Nc_ParkingLot_Vehicle_Type[7]_FailMessage",,
"Cod_Nc_ParkingLot_Vehicle_Type[7]_FailMessage__T-4hMzZwkU3mOq5Ho72ZS8+9CQIFY="," There is no stock left that has yet to be broken into to open the car or there is no usable equipment.","尚未破拆以打开汽车或无可用装置剩余存量。"
"Cod_Nc_ParkingLot_Vehicle_Type[7]_FailMessage__T-DTt4a1Ro1C9Fi/99nfxqofiaFyM="," The fuel tank has been checked.","油箱已检查过了。"
"Cod_Nc_ParkingLot_Vehicle_Type[7]_FailMessage__T-s1dpjO3z3JFWStxkU0/vRUmMhuA="," The fuel tank has not been checked or there is no fuel left.","尚未检查油箱或暂无余量。"
"Cod_Nc_ParkingLot_Vehicle_Type[7]_FailMessage__T-w+6OAn87gtLg3rNaS3LW2xqaBmc="," The car doors and trunk are tightly closed or there is no lootable items.","车门与后备箱关的很紧或已无可搜刮物资。"
"Cod_Nc_ParkingLot_Vehicle_Type[8]_CardDescription"," A medium to large truck. \n\n The chains on the rear carriage were badly corroded.","一辆中大型货车。\n\n后运车厢处的锁链已严重锈蚀。"
"Cod_Nc_ParkingLot_Vehicle_Type[8]_CardInteractions[0].ActionName"," Cutting","切割"
"Cod_Nc_ParkingLot_Vehicle_Type[8]_CardInteractions[1].ActionName",,
"Cod_Nc_ParkingLot_Vehicle_Type[8]_CardInteractions[1].ActionName__T-Sl5AGLYKj4yUc2DQLpZgQs0Kobo="," Picking the Lock","撬锁"
"Cod_Nc_ParkingLot_Vehicle_Type[8]_CardInteractions[1].ActionName__T-SPq1MRFHtEVB53ENvgwwwdxBO4M="," Cutting","切割"
"Cod_Nc_ParkingLot_Vehicle_Type[8]_CardInteractions[1].RequiredReceivingDurabilities.FailMessage"," The lock has been opened","锁已经被打开了"
"Cod_Nc_ParkingLot_Vehicle_Type[8]_CardInteractions[2].ActionName"," Demolition","强拆"
"Cod_Nc_ParkingLot_Vehicle_Type[8]_CardInteractions[3].ActionName",,
"Cod_Nc_ParkingLot_Vehicle_Type[8]_CardInteractions[3].ActionName__T-gAXU5Mn3qchMZHs3/x3zBDZmlaE="," Demolition","强拆"
"Cod_Nc_ParkingLot_Vehicle_Type[8]_CardInteractions[3].ActionName__T-GFfwKEZcLRpnSAq/O6YJq877NQc="," Draw","汲取"
"Cod_Nc_ParkingLot_Vehicle_Type[8]_CardInteractions[3].ActionName__T-JfVe9ZcrjfjKM7EvUw5NHEbVwYw="," Disassembly","拆卸"
"Cod_Nc_ParkingLot_Vehicle_Type[8]_CardInteractions[4].ActionName"," Hammer","锤击"
"Cod_Nc_ParkingLot_Vehicle_Type[8]_DismantleActions[0].ActionName",,
"Cod_Nc_ParkingLot_Vehicle_Type[8]_DismantleActions[0].ActionName__T-Knnyu4nK3ay+C1UqAj8h6ywSdZ0="," plunder","搜刮"
"Cod_Nc_ParkingLot_Vehicle_Type[8]_DismantleActions[0].ActionName__T-WryOlWkBrLtK9/P8jeIa1GCIb0U="," Check the fuel tank","检查油箱"
"Cod_Nc_ParkingLot_Vehicle_Type[8]_FailMessage",,
"Cod_Nc_ParkingLot_Vehicle_Type[8]_FailMessage__T-4hMzZwkU3mOq5Ho72ZS8+9CQIFY="," There is no stock left that has yet to be broken into to open the car or there is no usable equipment.","尚未破拆以打开汽车或无可用装置剩余存量。"
"Cod_Nc_ParkingLot_Vehicle_Type[8]_FailMessage__T-DTt4a1Ro1C9Fi/99nfxqofiaFyM="," The fuel tank has been checked.","油箱已检查过了。"
"Cod_Nc_ParkingLot_Vehicle_Type[8]_FailMessage__T-s1dpjO3z3JFWStxkU0/vRUmMhuA="," The fuel tank has not been checked or there is no fuel left.","尚未检查油箱或暂无余量。"
"Cod_Nc_ParkingLot_Vehicle_Type[8]_FailMessage__T-w+6OAn87gtLg3rNaS3LW2xqaBmc="," The car doors and trunk are tightly closed or there is no lootable items.","车门与后备箱关的很紧或已无可搜刮物资。"
"Cod_Nc_ParkingLot_Vehicle_Type[9]_CardDescription"," convertible luxury car. \n\n The interior of the car was covered with thick dust and traces of windshield wipers. \n\n The structures of various equipment seem to be almost falling apart.","一辆敞篷豪车。\n\n车体内部分布着浓厚的灰尘与雨刷的痕迹。\n\n各类器械结构看起来近乎散架。"
"Cod_Nc_ParkingLot_Vehicle_Type[9]_CardInteractions[0].ActionName"," Cutting","切割"
"Cod_Nc_ParkingLot_Vehicle_Type[9]_CardInteractions[1].ActionName",,
"Cod_Nc_ParkingLot_Vehicle_Type[9]_CardInteractions[1].ActionName__T-Sl5AGLYKj4yUc2DQLpZgQs0Kobo="," Picking the Lock","撬锁"
"Cod_Nc_ParkingLot_Vehicle_Type[9]_CardInteractions[1].ActionName__T-SPq1MRFHtEVB53ENvgwwwdxBO4M="," Cutting","切割"
"Cod_Nc_ParkingLot_Vehicle_Type[9]_CardInteractions[1].RequiredReceivingDurabilities.FailMessage"," The lock has been opened","锁已经被打开了"
"Cod_Nc_ParkingLot_Vehicle_Type[9]_CardInteractions[2].ActionName"," Demolition","强拆"
"Cod_Nc_ParkingLot_Vehicle_Type[9]_CardInteractions[3].ActionName",,
"Cod_Nc_ParkingLot_Vehicle_Type[9]_CardInteractions[3].ActionName__T-gAXU5Mn3qchMZHs3/x3zBDZmlaE="," Demolition","强拆"
"Cod_Nc_ParkingLot_Vehicle_Type[9]_CardInteractions[3].ActionName__T-GFfwKEZcLRpnSAq/O6YJq877NQc="," Draw","汲取"
"Cod_Nc_ParkingLot_Vehicle_Type[9]_CardInteractions[3].ActionName__T-JfVe9ZcrjfjKM7EvUw5NHEbVwYw="," Disassembly","拆卸"
"Cod_Nc_ParkingLot_Vehicle_Type[9]_CardInteractions[4].ActionName"," Hammer","锤击"
"Cod_Nc_ParkingLot_Vehicle_Type[9]_DismantleActions[0].ActionName",,
"Cod_Nc_ParkingLot_Vehicle_Type[9]_DismantleActions[0].ActionName__T-Knnyu4nK3ay+C1UqAj8h6ywSdZ0="," plunder","搜刮"
"Cod_Nc_ParkingLot_Vehicle_Type[9]_DismantleActions[0].ActionName__T-WryOlWkBrLtK9/P8jeIa1GCIb0U="," Check the fuel tank","检查油箱"
"Cod_Nc_ParkingLot_Vehicle_Type[9]_FailMessage",,
"Cod_Nc_ParkingLot_Vehicle_Type[9]_FailMessage__T-4hMzZwkU3mOq5Ho72ZS8+9CQIFY="," There is no stock left that has yet to be broken into to open the car or there is no usable equipment.","尚未破拆以打开汽车或无可用装置剩余存量。"
"Cod_Nc_ParkingLot_Vehicle_Type[9]_FailMessage__T-DTt4a1Ro1C9Fi/99nfxqofiaFyM="," The fuel tank has been checked.","油箱已检查过了。"
"Cod_Nc_ParkingLot_Vehicle_Type[9]_FailMessage__T-s1dpjO3z3JFWStxkU0/vRUmMhuA="," The fuel tank has not been checked or there is no fuel left.","尚未检查油箱或暂无余量。"
"Cod_Nc_ParkingLot_Vehicle_Type[9]_FailMessage__T-w+6OAn87gtLg3rNaS3LW2xqaBmc="," The car doors and trunk are tightly closed or there is no lootable items.","车门与后备箱关的很紧或已无可搜刮物资。"
"Cod_Nc_ParkingLot_Vehicle_TypeOne_CardDescription"," A common vehicle that can be seen everywhere. \n\n The vehicle's surface was covered in rust and the glass had multiple cracks.","一个四处可见的平凡车辆。\n\n载具表面锈迹遍布，玻璃存在多处裂痕。"
"Cod_Nc_ParkingLot_Vehicle_TypeOne_CardInteractions[0].ActionName"," Cutting","切割"
"Cod_Nc_ParkingLot_Vehicle_TypeOne_CardInteractions[1].ActionName"," Cutting","切割"
"Cod_Nc_ParkingLot_Vehicle_TypeOne_CardInteractions[2].ActionName"," Demolition","强拆"
"Cod_Nc_ParkingLot_Vehicle_TypeOne_CardInteractions[3].ActionName",,
"Cod_Nc_ParkingLot_Vehicle_TypeOne_CardInteractions[3].ActionName__T-gAXU5Mn3qchMZHs3/x3zBDZmlaE="," Demolition","强拆"
"Cod_Nc_ParkingLot_Vehicle_TypeOne_CardInteractions[3].ActionName__T-GFfwKEZcLRpnSAq/O6YJq877NQc="," Draw","汲取"
"Cod_Nc_ParkingLot_Vehicle_TypeOne_CardInteractions[3].ActionName__T-JfVe9ZcrjfjKM7EvUw5NHEbVwYw="," Disassembly","拆卸"
"Cod_Nc_ParkingLot_Vehicle_TypeOne_CardInteractions[4].ActionName"," Hammer","锤击"
"Cod_Nc_ParkingLot_Vehicle_TypeOne_DismantleActions[0].ActionName",,
"Cod_Nc_ParkingLot_Vehicle_TypeOne_DismantleActions[0].ActionName__T-Knnyu4nK3ay+C1UqAj8h6ywSdZ0="," plunder","搜刮"
"Cod_Nc_ParkingLot_Vehicle_TypeOne_DismantleActions[0].ActionName__T-WryOlWkBrLtK9/P8jeIa1GCIb0U="," Check the fuel tank","检查油箱"
"Cod_Nc_ParkingLot_Vehicle_TypeOne_FailMessage",,
"Cod_Nc_ParkingLot_Vehicle_TypeOne_FailMessage__T-4hMzZwkU3mOq5Ho72ZS8+9CQIFY="," There is no stock left that has yet to be broken into to open the car or there is no usable equipment.","尚未破拆以打开汽车或无可用装置剩余存量。"
"Cod_Nc_ParkingLot_Vehicle_TypeOne_FailMessage__T-4vJ1v4CVNp2MuKW2hUObdxAPIHo="," The vehicle's protection has been disabled or destroyed.","载具防护已被解或破坏。"
"Cod_Nc_ParkingLot_Vehicle_TypeOne_FailMessage__T-DTt4a1Ro1C9Fi/99nfxqofiaFyM="," The fuel tank has been checked.","油箱已检查过了。"
"Cod_Nc_ParkingLot_Vehicle_TypeOne_FailMessage__T-s1dpjO3z3JFWStxkU0/vRUmMhuA="," The fuel tank has not been checked or there is no fuel left.","尚未检查油箱或暂无余量。"
"Cod_Nc_ParkingLot_Vehicle_TypeOne_FailMessage__T-w+6OAn87gtLg3rNaS3LW2xqaBmc="," The car doors and trunk are tightly closed or there is no lootable items.","车门与后备箱关的很紧或已无可搜刮物资。"
"Cod_Nc_Pharmacy_GoodsShelves_TypeFour_CardDescription"," There are scattered supplies on it.","上面分布着零星的物资。"
"Cod_Nc_Pharmacy_GoodsShelves_TypeFour_CardName"," Shelves","货架"
"Cod_Nc_Pharmacy_GoodsShelves_TypeFour_DismantleActions[0].ActionName"," plunder","搜刮"
"Cod_Nc_Pharmacy_GoodsShelves_TypeOne_CardDescription"," There are scattered supplies on it.","上面分布着零星的物资。"
"Cod_Nc_Pharmacy_GoodsShelves_TypeOne_CardName"," Shelves","货架"
"Cod_Nc_Pharmacy_GoodsShelves_TypeOne_DismantleActions[0].ActionName"," plunder","搜刮"
"Cod_Nc_Pharmacy_GoodsShelves_TypeThree_CardDescription"," There are scattered supplies on it.","上面分布着零星的物资。"
"Cod_Nc_Pharmacy_GoodsShelves_TypeThree_CardName"," Shelves","货架"
"Cod_Nc_Pharmacy_GoodsShelves_TypeThree_DismantleActions[0].ActionName"," plunder","搜刮"
"Cod_Nc_Pharmacy_GoodsShelves_TypeTwo_CardDescription"," There are scattered supplies on it.","上面分布着零星的物资。"
"Cod_Nc_Pharmacy_GoodsShelves_TypeTwo_CardName"," Shelves","货架"
"Cod_Nc_Pharmacy_GoodsShelves_TypeTwo_DismantleActions[0].ActionName"," plunder","搜刮"
"Cod_Nc_Pharmacy_MedicalKit_CardDescription"," This medical box was locked manually.","这个医疗箱被人为上锁了。"
"Cod_Nc_Pharmacy_MedicalKit_CardName"," Medical Kit","医疗箱"
"Cod_Nc_Pharmacy_MedicalKit_DismantleActions[0].ActionName"," Try to open","试图打开"
"Cod_Nc_Pharmacy_Pharmaceuticals_TypeEight_CardDescription"," Doxorubicin, anthracycline antibiotic, tumor suppression.","多柔比星，蒽环类抗生素，肿瘤抑制。"
"Cod_Nc_Pharmacy_Pharmaceuticals_TypeEight_CardName"," Doxorubicin","多柔比星"
"Cod_Nc_Pharmacy_Pharmaceuticals_TypeEight_DismantleActions[0].ActionName"," Taking","服用"
"Cod_Nc_Pharmacy_Pharmaceuticals_TypeFive_CardDescription"," Nofloxacin, a quinolone antibiotic.","诺绿沙星，喹诺酮类抗生素。"
"Cod_Nc_Pharmacy_Pharmaceuticals_TypeFive_CardName"," Nofloxacin","诺绿沙星"
"Cod_Nc_Pharmacy_Pharmaceuticals_TypeFive_DismantleActions[0].ActionName"," Taking","服用"
"Cod_Nc_Pharmacy_Pharmaceuticals_TypeFour_CardDescription"," Mezlocillin, a generic antibiotic, has some cracks visible on the bottle.","美洛西林，通用类抗生素，瓶身可见一些裂纹。"
"Cod_Nc_Pharmacy_Pharmaceuticals_TypeFour_CardName"," Mezlocillin","美洛西林"
"Cod_Nc_Pharmacy_Pharmaceuticals_TypeFour_DismantleActions[0].ActionName"," Taking","服用"
"Cod_Nc_Pharmacy_Pharmaceuticals_TypeNine_CardDescription"," Epirubicin, anthracycline antibiotic, cancer inhibition.","表柔比星，蒽环类抗生素，癌症抑制。"
"Cod_Nc_Pharmacy_Pharmaceuticals_TypeNine_CardName"," Epirubicin","表柔比星"
"Cod_Nc_Pharmacy_Pharmaceuticals_TypeNine_DismantleActions[0].ActionName"," Taking","服用"
"Cod_Nc_Pharmacy_Pharmaceuticals_TypeOne_CardDescription","Amoxicillin, a general antibiotic.","阿莫西林，通用类抗生素。"
"Cod_Nc_Pharmacy_Pharmaceuticals_TypeOne_CardName"," Amoxicillin","阿莫西林"
"Cod_Nc_Pharmacy_Pharmaceuticals_TypeOne_DismantleActions[0].ActionName"," Taking","服用"
"Cod_Nc_Pharmacy_Pharmaceuticals_TypeSeven_CardDescription"," Cefuroxime, a cephalosporin antibiotic.","头孢拉定，头孢菌素类抗生素。"
"Cod_Nc_Pharmacy_Pharmaceuticals_TypeSeven_CardName"," Cefuroxime","头孢拉定"
"Cod_Nc_Pharmacy_Pharmaceuticals_TypeSeven_DismantleActions[0].ActionName"," Taking","服用"
"Cod_Nc_Pharmacy_Pharmaceuticals_TypeSix_CardDescription"," Verapamil, a calcium channel blocker.","维拉帕米，钙离子通道阻滞剂。"
"Cod_Nc_Pharmacy_Pharmaceuticals_TypeSix_CardName"," Verapamil","维拉帕米"
"Cod_Nc_Pharmacy_Pharmaceuticals_TypeSix_DismantleActions[0].ActionName"," Taking","服用"
"Cod_Nc_Pharmacy_Pharmaceuticals_TypeTen_CardDescription"," Cocaine, an addictive analgesic.","可卡因，成瘾性镇痛剂。"
"Cod_Nc_Pharmacy_Pharmaceuticals_TypeTen_CardName"," cocaine","可卡因"
"Cod_Nc_Pharmacy_Pharmaceuticals_TypeTen_DismantleActions[0].ActionName"," Taking","服用"
"Cod_Nc_Pharmacy_Pharmaceuticals_TypeThree_CardDescription"," Piperacillin, a general antibiotic.","哌拉西林，通用类抗生素。"
"Cod_Nc_Pharmacy_Pharmaceuticals_TypeThree_CardName"," Piperacillin","哌拉西林"
"Cod_Nc_Pharmacy_Pharmaceuticals_TypeThree_DismantleActions[0].ActionName"," Taking","服用"
"Cod_Nc_Pharmacy_Pharmaceuticals_TypeTwo_CardDescription"," Aspirin, a general antibiotic, is taken in granules.","阿司匹林，通用类抗生素，颗粒性服用。"
"Cod_Nc_Pharmacy_Pharmaceuticals_TypeTwo_CardName"," aspirin","阿司匹林"
"Cod_Nc_Pharmacy_Pharmaceuticals_TypeTwo_DismantleActions[0].ActionName"," Taking","服用"
"Cod_Nc_Pharmarcy_DoorOpen_CardDescription"," There was some movement behind the door.","门后隐约传来一些动静。"
"Cod_Nc_Pharmarcy_DoorOpen_CardName","Door","门"
"Cod_Nc_Pharmarcy_DoorOpen_DismantleActions[0].ActionName"," Push Away","推开"
"Cod_Nc_PlantingSystem_Crop_Carrot_StageOne_CardDescription"," New sprouts emerged from the soil, and a new life grew in it.","土壤间冒出了新芽，一颗新的生命在其中成长。"
"Cod_Nc_PlantingSystem_Crop_Carrot_StageOne_CardInteractions[0].ActionName"," water","浇灌"
"Cod_Nc_PlantingSystem_Crop_Carrot_StageOne_CardInteractions[1].ActionName"," Fertilization","施肥"
"Cod_Nc_PlantingSystem_Crop_Carrot_StageOne_CardInteractions[2].ActionName"," Fertilization","施肥"
"Cod_Nc_PlantingSystem_Crop_Carrot_StageOne_CardInteractions[3].ActionName"," Fertilization","施肥"
"Cod_Nc_PlantingSystem_Crop_Carrot_StageThree_CardDescription"," There are huge fruits among the entangled rhizomes.","盘缠根茎间有着硕大的果实。"
"Cod_Nc_PlantingSystem_Crop_Carrot_StageThree_CardInteractions[0].ActionName"," collection","采集"
"Cod_Nc_PlantingSystem_Crop_Carrot_StageThree_DismantleActions[0].ActionName"," collection","采集"
"Cod_Nc_PlantingSystem_Crop_Carrot_StageThree_TypeOne_CardDescription"," The bright colors stand out in this dim world. \n The thick radius stretches the surrounding soil.","缤纷色彩在昏黄的世界里与众不同。\n粗大的半径将周围的土壤撑开。"
"Cod_Nc_PlantingSystem_Crop_Carrot_StageThree_TypeOne_CardInteractions[0].ActionName"," collection","采集"
"Cod_Nc_PlantingSystem_Crop_Carrot_StageThree_TypeOne_DismantleActions[0].ActionName"," collection","采集"
"Cod_Nc_PlantingSystem_Crop_Carrot_StageThree_TypeTwo_CardDescription"," The radishes are growing thick and luxuriantly in the soil! \n A colorful harvest.","繁多茂盛的萝卜在土壤聚集！\n一次缤纷的丰收。"
"Cod_Nc_PlantingSystem_Crop_Carrot_StageThree_TypeTwo_CardInteractions[0].ActionName"," collection","采集"
"Cod_Nc_PlantingSystem_Crop_Carrot_StageThree_TypeTwo_DismantleActions[0].ActionName"," collection","采集"
"Cod_Nc_PlantingSystem_Crop_Carrot_StageTwo_CardDescription"," New buds are sprouting, full of vitality.","新芽抽出，生机盎然。"
"Cod_Nc_PlantingSystem_Crop_Carrot_StageTwo_CardInteractions[0].ActionName"," water","浇灌"
"Cod_Nc_PlantingSystem_Crop_Carrot_StageTwo_CardInteractions[1].ActionName"," Fertilization","施肥"
"Cod_Nc_PlantingSystem_Crop_Carrot_StageTwo_CardInteractions[2].ActionName"," Fertilization","施肥"
"Cod_Nc_PlantingSystem_Crop_Carrot_StageTwo_CardInteractions[3].ActionName"," Fertilization","施肥"
"Cod_Nc_PlantingSystem_Crop_Potatoes_StageOne_CardDescription"," New sprouts emerged from the soil, and a new life grew in it.","土壤间冒出了新芽，一颗新的生命在其中成长。"
"Cod_Nc_PlantingSystem_Crop_Potatoes_StageOne_CardInteractions[0].ActionName"," water","浇灌"
"Cod_Nc_PlantingSystem_Crop_Potatoes_StageOne_CardInteractions[1].ActionName"," Fertilization","施肥"
"Cod_Nc_PlantingSystem_Crop_Potatoes_StageOne_CardInteractions[2].ActionName"," Fertilization","施肥"
"Cod_Nc_PlantingSystem_Crop_Potatoes_StageOne_CardInteractions[3].ActionName"," Fertilization","施肥"
"Cod_Nc_PlantingSystem_Crop_Potatoes_StageThree_CardDescription"," There are huge fruits among the entangled rhizomes.","盘缠根茎间有着硕大的果实。"
"Cod_Nc_PlantingSystem_Crop_Potatoes_StageThree_CardInteractions[0].ActionName"," collection","采集"
"Cod_Nc_PlantingSystem_Crop_Potatoes_StageThree_CardInteractions[1].ActionName",,
"Cod_Nc_PlantingSystem_Crop_Potatoes_StageThree_CardInteractions[2].ActionName",,
"Cod_Nc_PlantingSystem_Crop_Potatoes_StageThree_CardInteractions[3].ActionName",,
"Cod_Nc_PlantingSystem_Crop_Potatoes_StageThree_DismantleActions[0].ActionName"," collection","采集"
"Cod_Nc_PlantingSystem_Crop_Potatoes_StageThree_TypeOne_CardDescription"," A giant potato hangs from the plant!","一颗巨大的土豆悬挂在植株上方！"
"Cod_Nc_PlantingSystem_Crop_Potatoes_StageThree_TypeOne_CardInteractions[0].ActionName"," collection","采集"
"Cod_Nc_PlantingSystem_Crop_Potatoes_StageThree_TypeOne_DismantleActions[0].ActionName"," collection","采集"
"Cod_Nc_PlantingSystem_Crop_Potatoes_StageTwo_CardDescription"," New buds are sprouting, full of vitality.","新芽抽出，生机盎然。"
"Cod_Nc_PlantingSystem_Crop_Potatoes_StageTwo_CardInteractions[0].ActionName"," water","浇灌"
"Cod_Nc_PlantingSystem_Crop_Potatoes_StageTwo_CardInteractions[1].ActionName"," Fertilization","施肥"
"Cod_Nc_PlantingSystem_Crop_Potatoes_StageTwo_CardInteractions[2].ActionName"," Fertilization","施肥"
"Cod_Nc_PlantingSystem_Crop_Potatoes_StageTwo_CardInteractions[3].ActionName"," Fertilization","施肥"
"Cod_Nc_PlantingSystem_Crop_Pumpkin_StageOne_CardDescription"," New sprouts emerged from the soil, and a new life grew in it.","土壤间冒出了新芽，一颗新的生命在其中成长。"
