Key,English,Chinese,IsDuplicate,IsNotCardKey,IsGameKey,CardDefault,SimpEn-English,SimpEn-Chinese,SimpCn-English,SimpCn-Chinese
Cod_Nc_ParkingLot_Vehicle_Type[3]_CardInteractions[3].ActionName,,拆卸,x,,,拆卸,,,,
Cod_Nc_ParkingLot_Vehicle_Type[3]_CardInteractions[4].ActionName,,锤击,,,,锤击,,,,
Cod_Nc_ParkingLot_Vehicle_Type[3]_DismantleActions[0].ActionName,,搜刮,x,,,搜刮,,,,
Cod_Nc_ParkingLot_Vehicle_Type[3]_DismantleActions[0].ActionName,,检查油箱,x,,,检查油箱,,,,
Cod_Nc_ParkingLot_Vehicle_Type[3]_FailMessage,,尚未检查油箱或暂无余量。,x,,,尚未检查油箱或暂无余量。,,,,
Cod_Nc_ParkingLot_Vehicle_Type[3]_FailMessage,,尚未破拆以打开汽车或无可用装置剩余存量。,x,,,尚未破拆以打开汽车或无可用装置剩余存量。,,,,
Cod_Nc_ParkingLot_Vehicle_Type[3]_FailMessage,,车门与后备箱关的很紧或已无可搜刮物资。,x,,,车门与后备箱关的很紧或已无可搜刮物资。,,,,
Cod_Nc_ParkingLot_Vehicle_Type[3]_FailMessage,,油箱已检查过了。,x,,,油箱已检查过了。,,,,
Cod_Nc_ParkingLot_Vehicle_Type[4]_CardDescription,,一个四处可见的平凡车辆。\n\n载具表面锈迹遍布，玻璃存在多处裂痕。,,,,一个四处可见的平凡车辆。\n\n载具表面锈迹遍布，玻璃存在多处裂痕。,,,,
Cod_Nc_ParkingLot_Vehicle_Type[4]_CardInteractions[0].ActionName,,切割,,,,切割,,,,
Cod_Nc_ParkingLot_Vehicle_Type[4]_CardInteractions[1].ActionName,,切割,x,,,切割,,,,
Cod_Nc_ParkingLot_Vehicle_Type[4]_CardInteractions[1].ActionName,,撬锁,x,,,撬锁,,,,
Cod_Nc_ParkingLot_Vehicle_Type[4]_CardInteractions[1].RequiredReceivingDurabilities.FailMessage,,锁已经被打开了,,,,锁已经被打开了,,,,
Cod_Nc_ParkingLot_Vehicle_Type[4]_CardInteractions[2].ActionName,,强拆,,,,强拆,,,,
Cod_Nc_ParkingLot_Vehicle_Type[4]_CardInteractions[3].ActionName,,强拆,x,,,强拆,,,,
Cod_Nc_ParkingLot_Vehicle_Type[4]_CardInteractions[3].ActionName,,汲取,x,,,汲取,,,,
Cod_Nc_ParkingLot_Vehicle_Type[4]_CardInteractions[3].ActionName,,拆卸,x,,,拆卸,,,,
Cod_Nc_ParkingLot_Vehicle_Type[4]_CardInteractions[4].ActionName,,锤击,,,,锤击,,,,
Cod_Nc_ParkingLot_Vehicle_Type[4]_DismantleActions[0].ActionName,,搜刮,x,,,搜刮,,,,
Cod_Nc_ParkingLot_Vehicle_Type[4]_DismantleActions[0].ActionName,,检查油箱,x,,,检查油箱,,,,
Cod_Nc_ParkingLot_Vehicle_Type[4]_FailMessage,,尚未检查油箱或暂无余量。,x,,,尚未检查油箱或暂无余量。,,,,
Cod_Nc_ParkingLot_Vehicle_Type[4]_FailMessage,,尚未破拆以打开汽车或无可用装置剩余存量。,x,,,尚未破拆以打开汽车或无可用装置剩余存量。,,,,
Cod_Nc_ParkingLot_Vehicle_Type[4]_FailMessage,,车门与后备箱关的很紧或已无可搜刮物资。,x,,,车门与后备箱关的很紧或已无可搜刮物资。,,,,
Cod_Nc_ParkingLot_Vehicle_Type[4]_FailMessage,,油箱已检查过了。,x,,,油箱已检查过了。,,,,
Cod_Nc_ParkingLot_Vehicle_Type[5]_CardDescription,,一辆中大型货车。\n\n后运车厢处的锁链已严重锈蚀。,,,,一辆中大型货车。\n\n后运车厢处的锁链已严重锈蚀。,,,,
Cod_Nc_ParkingLot_Vehicle_Type[5]_CardInteractions[0].ActionName,,切割,,,,切割,,,,
Cod_Nc_ParkingLot_Vehicle_Type[5]_CardInteractions[1].ActionName,,切割,x,,,切割,,,,
Cod_Nc_ParkingLot_Vehicle_Type[5]_CardInteractions[1].ActionName,,撬锁,x,,,撬锁,,,,
Cod_Nc_ParkingLot_Vehicle_Type[5]_CardInteractions[1].RequiredReceivingDurabilities.FailMessage,,锁已经被打开了,,,,锁已经被打开了,,,,
Cod_Nc_ParkingLot_Vehicle_Type[5]_CardInteractions[2].ActionName,,强拆,,,,强拆,,,,
Cod_Nc_ParkingLot_Vehicle_Type[5]_CardInteractions[3].ActionName,,强拆,x,,,强拆,,,,
Cod_Nc_ParkingLot_Vehicle_Type[5]_CardInteractions[3].ActionName,,汲取,x,,,汲取,,,,
Cod_Nc_ParkingLot_Vehicle_Type[5]_CardInteractions[3].ActionName,,拆卸,x,,,拆卸,,,,
Cod_Nc_ParkingLot_Vehicle_Type[5]_CardInteractions[4].ActionName,,锤击,,,,锤击,,,,
Cod_Nc_ParkingLot_Vehicle_Type[5]_DismantleActions[0].ActionName,,搜刮,x,,,搜刮,,,,
Cod_Nc_ParkingLot_Vehicle_Type[5]_DismantleActions[0].ActionName,,检查油箱,x,,,检查油箱,,,,
Cod_Nc_ParkingLot_Vehicle_Type[5]_FailMessage,,尚未检查油箱或暂无余量。,x,,,尚未检查油箱或暂无余量。,,,,
Cod_Nc_ParkingLot_Vehicle_Type[5]_FailMessage,,尚未破拆以打开汽车或无可用装置剩余存量。,x,,,尚未破拆以打开汽车或无可用装置剩余存量。,,,,
Cod_Nc_ParkingLot_Vehicle_Type[5]_FailMessage,,车门与后备箱关的很紧或已无可搜刮物资。,x,,,车门与后备箱关的很紧或已无可搜刮物资。,,,,
Cod_Nc_ParkingLot_Vehicle_Type[5]_FailMessage,,油箱已检查过了。,x,,,油箱已检查过了。,,,,
Cod_Nc_ParkingLot_Vehicle_Type[6]_CardDescription,,一辆中大型货车。\n\n后运车厢处的锁链已严重锈蚀。,,,,一辆中大型货车。\n\n后运车厢处的锁链已严重锈蚀。,,,,
Cod_Nc_ParkingLot_Vehicle_Type[6]_CardInteractions[0].ActionName,,切割,,,,切割,,,,
Cod_Nc_ParkingLot_Vehicle_Type[6]_CardInteractions[1].ActionName,,切割,x,,,切割,,,,
Cod_Nc_ParkingLot_Vehicle_Type[6]_CardInteractions[1].ActionName,,撬锁,x,,,撬锁,,,,
Cod_Nc_ParkingLot_Vehicle_Type[6]_CardInteractions[1].RequiredReceivingDurabilities.FailMessage,,锁已经被打开了,,,,锁已经被打开了,,,,
Cod_Nc_ParkingLot_Vehicle_Type[6]_CardInteractions[2].ActionName,,强拆,,,,强拆,,,,
Cod_Nc_ParkingLot_Vehicle_Type[6]_CardInteractions[3].ActionName,,强拆,x,,,强拆,,,,
Cod_Nc_ParkingLot_Vehicle_Type[6]_CardInteractions[3].ActionName,,汲取,x,,,汲取,,,,
Cod_Nc_ParkingLot_Vehicle_Type[6]_CardInteractions[3].ActionName,,拆卸,x,,,拆卸,,,,
Cod_Nc_ParkingLot_Vehicle_Type[6]_CardInteractions[4].ActionName,,锤击,,,,锤击,,,,
Cod_Nc_ParkingLot_Vehicle_Type[6]_DismantleActions[0].ActionName,,搜刮,x,,,搜刮,,,,
Cod_Nc_ParkingLot_Vehicle_Type[6]_DismantleActions[0].ActionName,,检查油箱,x,,,检查油箱,,,,
Cod_Nc_ParkingLot_Vehicle_Type[6]_FailMessage,,尚未检查油箱或暂无余量。,x,,,尚未检查油箱或暂无余量。,,,,
Cod_Nc_ParkingLot_Vehicle_Type[6]_FailMessage,,尚未破拆以打开汽车或无可用装置剩余存量。,x,,,尚未破拆以打开汽车或无可用装置剩余存量。,,,,
Cod_Nc_ParkingLot_Vehicle_Type[6]_FailMessage,,车门与后备箱关的很紧或已无可搜刮物资。,x,,,车门与后备箱关的很紧或已无可搜刮物资。,,,,
Cod_Nc_ParkingLot_Vehicle_Type[6]_FailMessage,,油箱已检查过了。,x,,,油箱已检查过了。,,,,
Cod_Nc_ParkingLot_Vehicle_Type[7]_CardDescription,,一辆中大型货车。\n\n后运车厢处的锁链已严重锈蚀。,,,,一辆中大型货车。\n\n后运车厢处的锁链已严重锈蚀。,,,,
Cod_Nc_ParkingLot_Vehicle_Type[7]_CardInteractions[0].ActionName,,切割,,,,切割,,,,
Cod_Nc_ParkingLot_Vehicle_Type[7]_CardInteractions[1].ActionName,,切割,x,,,切割,,,,
Cod_Nc_ParkingLot_Vehicle_Type[7]_CardInteractions[1].ActionName,,撬锁,x,,,撬锁,,,,
Cod_Nc_ParkingLot_Vehicle_Type[7]_CardInteractions[1].RequiredReceivingDurabilities.FailMessage,,锁已经被打开了,,,,锁已经被打开了,,,,
Cod_Nc_ParkingLot_Vehicle_Type[7]_CardInteractions[2].ActionName,,强拆,,,,强拆,,,,
Cod_Nc_ParkingLot_Vehicle_Type[7]_CardInteractions[3].ActionName,,强拆,x,,,强拆,,,,
Cod_Nc_ParkingLot_Vehicle_Type[7]_CardInteractions[3].ActionName,,汲取,x,,,汲取,,,,
Cod_Nc_ParkingLot_Vehicle_Type[7]_CardInteractions[3].ActionName,,拆卸,x,,,拆卸,,,,
Cod_Nc_ParkingLot_Vehicle_Type[7]_CardInteractions[4].ActionName,,锤击,,,,锤击,,,,
Cod_Nc_ParkingLot_Vehicle_Type[7]_DismantleActions[0].ActionName,,搜刮,x,,,搜刮,,,,
Cod_Nc_ParkingLot_Vehicle_Type[7]_DismantleActions[0].ActionName,,检查油箱,x,,,检查油箱,,,,
Cod_Nc_ParkingLot_Vehicle_Type[7]_FailMessage,,尚未检查油箱或暂无余量。,x,,,尚未检查油箱或暂无余量。,,,,
Cod_Nc_ParkingLot_Vehicle_Type[7]_FailMessage,,尚未破拆以打开汽车或无可用装置剩余存量。,x,,,尚未破拆以打开汽车或无可用装置剩余存量。,,,,
Cod_Nc_ParkingLot_Vehicle_Type[7]_FailMessage,,车门与后备箱关的很紧或已无可搜刮物资。,x,,,车门与后备箱关的很紧或已无可搜刮物资。,,,,
Cod_Nc_ParkingLot_Vehicle_Type[7]_FailMessage,,油箱已检查过了。,x,,,油箱已检查过了。,,,,
Cod_Nc_ParkingLot_Vehicle_Type[8]_CardDescription,,一辆中大型货车。\n\n后运车厢处的锁链已严重锈蚀。,,,,一辆中大型货车。\n\n后运车厢处的锁链已严重锈蚀。,,,,
Cod_Nc_ParkingLot_Vehicle_Type[8]_CardInteractions[0].ActionName,,切割,,,,切割,,,,
Cod_Nc_ParkingLot_Vehicle_Type[8]_CardInteractions[1].ActionName,,切割,x,,,切割,,,,
Cod_Nc_ParkingLot_Vehicle_Type[8]_CardInteractions[1].ActionName,,撬锁,x,,,撬锁,,,,
Cod_Nc_ParkingLot_Vehicle_Type[8]_CardInteractions[1].RequiredReceivingDurabilities.FailMessage,,锁已经被打开了,,,,锁已经被打开了,,,,
Cod_Nc_ParkingLot_Vehicle_Type[8]_CardInteractions[2].ActionName,,强拆,,,,强拆,,,,
Cod_Nc_ParkingLot_Vehicle_Type[8]_CardInteractions[3].ActionName,,强拆,x,,,强拆,,,,
Cod_Nc_ParkingLot_Vehicle_Type[8]_CardInteractions[3].ActionName,,汲取,x,,,汲取,,,,
Cod_Nc_ParkingLot_Vehicle_Type[8]_CardInteractions[3].ActionName,,拆卸,x,,,拆卸,,,,
Cod_Nc_ParkingLot_Vehicle_Type[8]_CardInteractions[4].ActionName,,锤击,,,,锤击,,,,
Cod_Nc_ParkingLot_Vehicle_Type[8]_DismantleActions[0].ActionName,,搜刮,x,,,搜刮,,,,
Cod_Nc_ParkingLot_Vehicle_Type[8]_DismantleActions[0].ActionName,,检查油箱,x,,,检查油箱,,,,
Cod_Nc_ParkingLot_Vehicle_Type[8]_FailMessage,,尚未检查油箱或暂无余量。,x,,,尚未检查油箱或暂无余量。,,,,
Cod_Nc_ParkingLot_Vehicle_Type[8]_FailMessage,,尚未破拆以打开汽车或无可用装置剩余存量。,x,,,尚未破拆以打开汽车或无可用装置剩余存量。,,,,
Cod_Nc_ParkingLot_Vehicle_Type[8]_FailMessage,,车门与后备箱关的很紧或已无可搜刮物资。,x,,,车门与后备箱关的很紧或已无可搜刮物资。,,,,
Cod_Nc_ParkingLot_Vehicle_Type[8]_FailMessage,,油箱已检查过了。,x,,,油箱已检查过了。,,,,
Cod_Nc_ParkingLot_Vehicle_Type[9]_CardDescription,,一辆敞篷豪车。\n\n车体内部分布着浓厚的灰尘与雨刷的痕迹。\n\n各类器械结构看起来近乎散架。,,,,一辆敞篷豪车。\n\n车体内部分布着浓厚的灰尘与雨刷的痕迹。\n\n各类器械结构看起来近乎散架。,,,,
Cod_Nc_ParkingLot_Vehicle_Type[9]_CardInteractions[0].ActionName,,切割,,,,切割,,,,
Cod_Nc_ParkingLot_Vehicle_Type[9]_CardInteractions[1].ActionName,,切割,x,,,切割,,,,
Cod_Nc_ParkingLot_Vehicle_Type[9]_CardInteractions[1].ActionName,,撬锁,x,,,撬锁,,,,
Cod_Nc_ParkingLot_Vehicle_Type[9]_CardInteractions[1].RequiredReceivingDurabilities.FailMessage,,锁已经被打开了,,,,锁已经被打开了,,,,
Cod_Nc_ParkingLot_Vehicle_Type[9]_CardInteractions[2].ActionName,,强拆,,,,强拆,,,,
Cod_Nc_ParkingLot_Vehicle_Type[9]_CardInteractions[3].ActionName,,强拆,x,,,强拆,,,,
Cod_Nc_ParkingLot_Vehicle_Type[9]_CardInteractions[3].ActionName,,汲取,x,,,汲取,,,,
Cod_Nc_ParkingLot_Vehicle_Type[9]_CardInteractions[3].ActionName,,拆卸,x,,,拆卸,,,,
Cod_Nc_ParkingLot_Vehicle_Type[9]_CardInteractions[4].ActionName,,锤击,,,,锤击,,,,
Cod_Nc_ParkingLot_Vehicle_Type[9]_DismantleActions[0].ActionName,,搜刮,x,,,搜刮,,,,
Cod_Nc_ParkingLot_Vehicle_Type[9]_DismantleActions[0].ActionName,,检查油箱,x,,,检查油箱,,,,
Cod_Nc_ParkingLot_Vehicle_Type[9]_FailMessage,,尚未检查油箱或暂无余量。,x,,,尚未检查油箱或暂无余量。,,,,
Cod_Nc_ParkingLot_Vehicle_Type[9]_FailMessage,,尚未破拆以打开汽车或无可用装置剩余存量。,x,,,尚未破拆以打开汽车或无可用装置剩余存量。,,,,
Cod_Nc_ParkingLot_Vehicle_Type[9]_FailMessage,,车门与后备箱关的很紧或已无可搜刮物资。,x,,,车门与后备箱关的很紧或已无可搜刮物资。,,,,
Cod_Nc_ParkingLot_Vehicle_Type[9]_FailMessage,,油箱已检查过了。,x,,,油箱已检查过了。,,,,
Cod_Nc_ParkingLot_Vehicle_TypeOne_CardDescription,,一个四处可见的平凡车辆。\n\n载具表面锈迹遍布，玻璃存在多处裂痕。,,,,一个四处可见的平凡车辆。\n\n载具表面锈迹遍布，玻璃存在多处裂痕。,,,,
Cod_Nc_ParkingLot_Vehicle_TypeOne_CardInteractions[0].ActionName,,切割,,,,切割,,,,
Cod_Nc_ParkingLot_Vehicle_TypeOne_CardInteractions[1].ActionName,,切割,,,,切割,,,,
Cod_Nc_ParkingLot_Vehicle_TypeOne_CardInteractions[2].ActionName,,强拆,,,,强拆,,,,
Cod_Nc_ParkingLot_Vehicle_TypeOne_CardInteractions[3].ActionName,,强拆,x,,,强拆,,,,
Cod_Nc_ParkingLot_Vehicle_TypeOne_CardInteractions[3].ActionName,,汲取,x,,,汲取,,,,
Cod_Nc_ParkingLot_Vehicle_TypeOne_CardInteractions[3].ActionName,,拆卸,x,,,拆卸,,,,
Cod_Nc_ParkingLot_Vehicle_TypeOne_CardInteractions[4].ActionName,,锤击,,,,锤击,,,,
Cod_Nc_ParkingLot_Vehicle_TypeOne_DismantleActions[0].ActionName,,搜刮,x,,,搜刮,,,,
Cod_Nc_ParkingLot_Vehicle_TypeOne_DismantleActions[0].ActionName,,检查油箱,x,,,检查油箱,,,,
Cod_Nc_ParkingLot_Vehicle_TypeOne_FailMessage,,载具防护已被解或破坏。,x,,,载具防护已被解或破坏。,,,,
Cod_Nc_ParkingLot_Vehicle_TypeOne_FailMessage,,尚未检查油箱或暂无余量。,x,,,尚未检查油箱或暂无余量。,,,,
Cod_Nc_ParkingLot_Vehicle_TypeOne_FailMessage,,尚未破拆以打开汽车或无可用装置剩余存量。,x,,,尚未破拆以打开汽车或无可用装置剩余存量。,,,,
Cod_Nc_ParkingLot_Vehicle_TypeOne_FailMessage,,车门与后备箱关的很紧或已无可搜刮物资。,x,,,车门与后备箱关的很紧或已无可搜刮物资。,,,,
Cod_Nc_ParkingLot_Vehicle_TypeOne_FailMessage,,油箱已检查过了。,x,,,油箱已检查过了。,,,,
Cod_Nc_Pharmacy_GoodsShelves_TypeFour_CardDescription,,上面分布着零星的物资。,,,,上面分布着零星的物资。,,,,
Cod_Nc_Pharmacy_GoodsShelves_TypeFour_CardName,,货架,,,,货架,,,,
Cod_Nc_Pharmacy_GoodsShelves_TypeFour_DismantleActions[0].ActionName,,搜刮,,,,搜刮,,,,
Cod_Nc_Pharmacy_GoodsShelves_TypeOne_CardDescription,,上面分布着零星的物资。,,,,上面分布着零星的物资。,,,,
Cod_Nc_Pharmacy_GoodsShelves_TypeOne_CardName,,货架,,,,货架,,,,
Cod_Nc_Pharmacy_GoodsShelves_TypeOne_DismantleActions[0].ActionName,,搜刮,,,,搜刮,,,,
Cod_Nc_Pharmacy_GoodsShelves_TypeThree_CardDescription,,上面分布着零星的物资。,,,,上面分布着零星的物资。,,,,
Cod_Nc_Pharmacy_GoodsShelves_TypeThree_CardName,,货架,,,,货架,,,,
Cod_Nc_Pharmacy_GoodsShelves_TypeThree_DismantleActions[0].ActionName,,搜刮,,,,搜刮,,,,
Cod_Nc_Pharmacy_GoodsShelves_TypeTwo_CardDescription,,上面分布着零星的物资。,,,,上面分布着零星的物资。,,,,
Cod_Nc_Pharmacy_GoodsShelves_TypeTwo_CardName,,货架,,,,货架,,,,
Cod_Nc_Pharmacy_GoodsShelves_TypeTwo_DismantleActions[0].ActionName,,搜刮,,,,搜刮,,,,
Cod_Nc_Pharmacy_MedicalKit_CardDescription,,这个医疗箱被人为上锁了。,,,,这个医疗箱被人为上锁了。,,,,
Cod_Nc_Pharmacy_MedicalKit_CardName,,医疗箱,,,,医疗箱,,,,
Cod_Nc_Pharmacy_MedicalKit_DismantleActions[0].ActionName,,试图打开,,,,试图打开,,,,
Cod_Nc_Pharmacy_Pharmaceuticals_TypeEight_CardDescription,,多柔比星，蒽环类抗生素，肿瘤抑制。,,,,多柔比星，蒽环类抗生素，肿瘤抑制。,,,,
Cod_Nc_Pharmacy_Pharmaceuticals_TypeEight_CardName,,多柔比星,,,,多柔比星,,,,
Cod_Nc_Pharmacy_Pharmaceuticals_TypeEight_DismantleActions[0].ActionName,,服用,,,,服用,,,,
Cod_Nc_Pharmacy_Pharmaceuticals_TypeFive_CardDescription,,诺绿沙星，喹诺酮类抗生素。,,,,诺绿沙星，喹诺酮类抗生素。,,,,
Cod_Nc_Pharmacy_Pharmaceuticals_TypeFive_CardName,,诺绿沙星,,,,诺绿沙星,,,,
Cod_Nc_Pharmacy_Pharmaceuticals_TypeFive_DismantleActions[0].ActionName,,服用,,,,服用,,,,
Cod_Nc_Pharmacy_Pharmaceuticals_TypeFour_CardDescription,,美洛西林，通用类抗生素，瓶身可见一些裂纹。,,,,美洛西林，通用类抗生素，瓶身可见一些裂纹。,,,,
Cod_Nc_Pharmacy_Pharmaceuticals_TypeFour_CardName,,美洛西林,,,,美洛西林,,,,
Cod_Nc_Pharmacy_Pharmaceuticals_TypeFour_DismantleActions[0].ActionName,,服用,,,,服用,,,,
Cod_Nc_Pharmacy_Pharmaceuticals_TypeNine_CardDescription,,表柔比星，蒽环类抗生素，癌症抑制。,,,,表柔比星，蒽环类抗生素，癌症抑制。,,,,
Cod_Nc_Pharmacy_Pharmaceuticals_TypeNine_CardName,,表柔比星,,,,表柔比星,,,,
Cod_Nc_Pharmacy_Pharmaceuticals_TypeNine_DismantleActions[0].ActionName,,服用,,,,服用,,,,
Cod_Nc_Pharmacy_Pharmaceuticals_TypeOne_CardDescription,,阿莫西林，通用类抗生素。,,,,阿莫西林，通用类抗生素。,,,,
Cod_Nc_Pharmacy_Pharmaceuticals_TypeOne_CardName,,阿莫西林,,,,阿莫西林,,,,
Cod_Nc_Pharmacy_Pharmaceuticals_TypeOne_DismantleActions[0].ActionName,,服用,,,,服用,,,,
Cod_Nc_Pharmacy_Pharmaceuticals_TypeSeven_CardDescription,,头孢拉定，头孢菌素类抗生素。,,,,头孢拉定，头孢菌素类抗生素。,,,,
Cod_Nc_Pharmacy_Pharmaceuticals_TypeSeven_CardName,,头孢拉定,,,,头孢拉定,,,,
Cod_Nc_Pharmacy_Pharmaceuticals_TypeSeven_DismantleActions[0].ActionName,,服用,,,,服用,,,,
Cod_Nc_Pharmacy_Pharmaceuticals_TypeSix_CardDescription,,维拉帕米，钙离子通道阻滞剂。,,,,维拉帕米，钙离子通道阻滞剂。,,,,
Cod_Nc_Pharmacy_Pharmaceuticals_TypeSix_CardName,,维拉帕米,,,,维拉帕米,,,,
Cod_Nc_Pharmacy_Pharmaceuticals_TypeSix_DismantleActions[0].ActionName,,服用,,,,服用,,,,
Cod_Nc_Pharmacy_Pharmaceuticals_TypeTen_CardDescription,,可卡因，成瘾性镇痛剂。,,,,可卡因，成瘾性镇痛剂。,,,,
Cod_Nc_Pharmacy_Pharmaceuticals_TypeTen_CardName,,可卡因,,,,可卡因,,,,
Cod_Nc_Pharmacy_Pharmaceuticals_TypeTen_DismantleActions[0].ActionName,,服用,,,,服用,,,,
Cod_Nc_Pharmacy_Pharmaceuticals_TypeThree_CardDescription,,哌拉西林，通用类抗生素。,,,,哌拉西林，通用类抗生素。,,,,
Cod_Nc_Pharmacy_Pharmaceuticals_TypeThree_CardName,,哌拉西林,,,,哌拉西林,,,,
Cod_Nc_Pharmacy_Pharmaceuticals_TypeThree_DismantleActions[0].ActionName,,服用,,,,服用,,,,
Cod_Nc_Pharmacy_Pharmaceuticals_TypeTwo_CardDescription,,阿司匹林，通用类抗生素，颗粒性服用。,,,,阿司匹林，通用类抗生素，颗粒性服用。,,,,
Cod_Nc_Pharmacy_Pharmaceuticals_TypeTwo_CardName,,阿司匹林,,,,阿司匹林,,,,
Cod_Nc_Pharmacy_Pharmaceuticals_TypeTwo_DismantleActions[0].ActionName,,服用,,,,服用,,,,
Cod_Nc_Pharmarcy_DoorOpen_CardDescription,,门后隐约传来一些动静。,,,,门后隐约传来一些动静。,,,,
Cod_Nc_Pharmarcy_DoorOpen_CardName,,门,,,,门,,,,
Cod_Nc_Pharmarcy_DoorOpen_DismantleActions[0].ActionName,,推开,,,,推开,,,,
Cod_Nc_PlantingSystem_Crop_Carrot_StageOne_CardDescription,,土壤间冒出了新芽，一颗新的生命在其中成长。,,,,土壤间冒出了新芽，一颗新的生命在其中成长。,,,,
Cod_Nc_PlantingSystem_Crop_Carrot_StageOne_CardInteractions[0].ActionName,,浇灌,,,,浇灌,,,,
Cod_Nc_PlantingSystem_Crop_Carrot_StageOne_CardInteractions[1].ActionName,,施肥,,,,施肥,,,,
Cod_Nc_PlantingSystem_Crop_Carrot_StageOne_CardInteractions[2].ActionName,,施肥,,,,施肥,,,,
Cod_Nc_PlantingSystem_Crop_Carrot_StageOne_CardInteractions[3].ActionName,,施肥,,,,施肥,,,,
Cod_Nc_PlantingSystem_Crop_Carrot_StageThree_CardDescription,,盘缠根茎间有着硕大的果实。,,,,盘缠根茎间有着硕大的果实。,,,,
Cod_Nc_PlantingSystem_Crop_Carrot_StageThree_CardInteractions[0].ActionName,,采集,,,,采集,,,,
Cod_Nc_PlantingSystem_Crop_Carrot_StageThree_DismantleActions[0].ActionName,,采集,,,,采集,,,,
Cod_Nc_PlantingSystem_Crop_Carrot_StageThree_TypeOne_CardDescription,,缤纷色彩在昏黄的世界里与众不同。\n粗大的半径将周围的土壤撑开。,,,,缤纷色彩在昏黄的世界里与众不同。\n粗大的半径将周围的土壤撑开。,,,,
Cod_Nc_PlantingSystem_Crop_Carrot_StageThree_TypeOne_CardInteractions[0].ActionName,,采集,,,,采集,,,,
Cod_Nc_PlantingSystem_Crop_Carrot_StageThree_TypeOne_DismantleActions[0].ActionName,,采集,,,,采集,,,,
Cod_Nc_PlantingSystem_Crop_Carrot_StageThree_TypeTwo_CardDescription,,繁多茂盛的萝卜在土壤聚集！\n一次缤纷的丰收。,,,,繁多茂盛的萝卜在土壤聚集！\n一次缤纷的丰收。,,,,
Cod_Nc_PlantingSystem_Crop_Carrot_StageThree_TypeTwo_CardInteractions[0].ActionName,,采集,,,,采集,,,,
Cod_Nc_PlantingSystem_Crop_Carrot_StageThree_TypeTwo_DismantleActions[0].ActionName,,采集,,,,采集,,,,
Cod_Nc_PlantingSystem_Crop_Carrot_StageTwo_CardDescription,,新芽抽出，生机盎然。,,,,新芽抽出，生机盎然。,,,,
Cod_Nc_PlantingSystem_Crop_Carrot_StageTwo_CardInteractions[0].ActionName,,浇灌,,,,浇灌,,,,
Cod_Nc_PlantingSystem_Crop_Carrot_StageTwo_CardInteractions[1].ActionName,,施肥,,,,施肥,,,,
Cod_Nc_PlantingSystem_Crop_Carrot_StageTwo_CardInteractions[2].ActionName,,施肥,,,,施肥,,,,
Cod_Nc_PlantingSystem_Crop_Carrot_StageTwo_CardInteractions[3].ActionName,,施肥,,,,施肥,,,,
Cod_Nc_PlantingSystem_Crop_Potatoes_StageOne_CardDescription,,土壤间冒出了新芽，一颗新的生命在其中成长。,,,,土壤间冒出了新芽，一颗新的生命在其中成长。,,,,
